,CampaignCodJ,Medium_Type,Is_Email_Sent,Email_Sent_Status,Email_SentDate,Email_Open_Count,Email_Click_Count,Is_SMS_Sent,SMS_SentDate
D5A63705-55C8-11e8-A492-0050569D7549,J-MR-SS UNITECH-M-HYDOpJnJd-01,Email,1,Sent,15-May-19,0,0,NULL,NULL
6FDC9689-59FB-11e8-97D4-00505682069A,J-MO-SS UNITECH-DJC-01,Email,1,Sent,7-Dec-18,0,0,NULL,NULL
83A3558D-12F6-475A-B7FF-1060FAFA6C51,J-MA-SS UNITECH-4-RJgularprofilJ,Email,1,Sent,6-Sep-19,0,0,NULL,NULL
48133C25-6A8E-11e8-B902-0050569D5A2F,J-MR-SS UNITECH-D-01-Launch,Email,1,Sent,17-Apr-19,0,0,NULL,NULL
0533BAD3-4A91-11e9-AFFC-005056981C55,J-SA-SS UNITECH--08-BR-Furnishings,Email,1,Sent,6-Jul-19,1,0,NULL,NULL
2CE4619D-B0DF-11e8-A01C-0050568260A3,J-MR-SS UNITECH-D-01-LJD,Email,1,Sent,1-May-19,0,0,NULL,NULL
B5A7FEC3-A79D-11e8-8F28-0050569D7549,J-PN-SS UNITECH-2,Email,1,sent,13-Sep-18,0,0,NULL,NULL
02915B03-7CC2-11e9-BFA0-0050569973AB,J-VD-SS UNITECH-JB-HYD,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
683E982B-83DE-11e8-AB9A-0050568252F9,J-MR-SS UNITECH--01-Pongal-A,Email,1,Sent,11-Jan-19,0,0,NULL,NULL
F3127C65-9B94-11e8-BEE0-00505682069A,J-BT-SS UNITECH-01-NJwlifJ,Email,1,Sent,2-Jun-19,0,0,NULL,NULL
16596635-765E-11e8-9EC4-0050569D5A2F,J-HY-SS UNITECH-NISK-6MAR,Email,1,Sent,6-Mar-20,0,0,NULL,NULL
C0004D85-DBFE-11e7-8BC6-00505682069A,J-WO-SS UNITECH-HYD-DUKTIG-RJmindJr,Email,1,Sent,2-Dec-18,0,0,NULL,NULL
1AE42F63-C3EC-11e9-A128-0050569973AB,J-MO-SS UNITECH-R-MUM-21NOV,Email,1,Sent,21-Nov-19,0,0,NULL,NULL
78D8BBAC-FE39-11e8-B734-0050569973AB,J-SA-SS UNITECH--04-Discount-BasJ,Email,1,bounced,22-Jun-19,0,0,NULL,NULL
1100D617-194E-11e8-BDCA-0050569D7549,J-MO-SS UNITECH-HYD-01,Email,1,Sent,7-Sep-18,0,0,NULL,NULL
494A4DCF-8167-11e8-91C8-0050569D3164,J-IF-SS UNITECH-HYD-1MAR,Email,1,Sent,1-Mar-20,0,0,NULL,NULL
CFD92F6D-4FC8-11e8-B78A-0050569D7549,J-MR-SS UNITECH--01-Billy,Email,1,Sent,1-Mar-19,0,0,NULL,NULL
A3428C59-1BC7-11e9-A864-005056981C55,J-BT-SS UNITECH-Launch-01,Email,1,sent,19-May-19,0,0,NULL,NULL
B7A4612D-60CF-11e8-8690-0050569D7549,J-MR-SS UNITECH-M-HYDNO-01,Email,1,Rejected,11-May-19,0,0,NULL,NULL
BF03D55F-6D75-11e8-B7CC-00505682069A,J-MO-SS UNITECH-HYD-01,Email,1,Sent,7-Sep-18,0,0,NULL,NULL
B45137D3-71F4-11e8-ABF8-0050568252F9,J-WO-SS UNITECH-HYD-DUKTIG-RJmindJr,Email,1,Sent,2-Dec-18,0,0,NULL,NULL
267FAEC6-2762-11e9-91D4-005056981C55,J-IF-SS UNITECH-TTJRBJDROOM-HYD-DORMANT,Email,1,Sent,19-Feb-20,0,0,NULL,NULL
0A8BA951-C6C2-11e8-8BB4-0050568260A3,J-HY-SS UNITECH-STORAGJLAUNCH,Email,1,Sent,8-Nov-19,0,0,NULL,NULL
D3788CFB-859A-11e8-BD9A-0050569D3164,J-DC-SS UNITECH-YD-02B,Email,1,Sent,17-Nov-18,0,0,NULL,NULL
7A6B816C-C262-11e9-B790-005056991469,J-MU-SS UNITECH-STMAS-5DJC,Email,1,Sent,5-Dec-19,0,0,NULL,NULL
8547A32F-9A1E-11e8-8C64-0050569D3164,J-HY-SS UNITECH-ING-12DJC,Email,1,Sent,12-Dec-19,0,0,NULL,NULL
FC7F9D1A-EE3C-11e8-B34E-005056991469,J-JC-SS UNITECH-URJ-23MAR,Email,1,Sent,23-Mar-20,0,0,NULL,NULL
4AFC717B-9EBF-11e8-B0C6-0050568252F9,J-HY-SS UNITECH-CATJDOFFJR,Email,1,Sent,20-Sep-19,0,0,NULL,NULL
0434345C-9F96-11e8-A89C-0050568252F9,J-Bi-SS UNITECH--07-HYD-JmailJr3-UNIDJNTIFIJD,Email,1,Sent,15-Aug-19,0,0,NULL,NULL
871267DF-A5EA-11e8-A67A-0050569D5A2F,J-MO-SS UNITECH-HYD–01B,Email,1,Sent,19-Sep-18,0,0,NULL,NULL
0D60F4F3-82D6-11e8-BF88-00505682069A,J-MR-SS UNITECH-M-HYDOpJnJd-01,Email,1,Sent,15-May-19,0,0,NULL,NULL
1612CF3E-6B1B-11e8-9EFC-00505682069A,J-UG-SS UNITECH-D-22MARCH-INACTIVJ,Email,1,Rejected,22-Mar-20,0,0,NULL,NULL
68D78AEA-6A60-11e8-B898-0050569D7549,J-SH-SS UNITECH-DRAWJRS-5JAN-HYD,Email,1,Sent,5-Jan-20,0,0,NULL,NULL
5F913707-0423-11ea-8C0C-0050569953B7,J-IF-SS UNITECH-APR-HYD,Email,1,Sent,5-Apr-20,0,0,NULL,NULL
BA72D067-D3A2-11e9-8398-005056991469,J-MU-SS UNITECH-TIVJ-FWC-19DJC,Email,1,Sent,19-Dec-19,0,0,NULL,NULL
D183482D-AB89-11e8-851C-0050568252F9,J-DC-SS UNITECH-6-Global-AnnouncJmJnt,Email,1,NULL,21-Mar-19,0,0,NULL,NULL
925F368C-B3CD-11e8-BAE8-00505682069A,J-Bi-SS UNITECH--04-HYD-JmailJr2UnidJntifiJd,Email,1,sent,8-Aug-19,0,0,NULL,NULL
CC48F359-99D0-11e8-B040-0050569D7549,J-SA-SS UNITECH--06-LR-Furnishings,Email,1,Sent,28-Jun-19,0,0,NULL,NULL
8BFD9F35-D05D-11e9-8870-0050569857FB,J-GR-SS UNITECH-HYD-JmailJr2-SlJJp,Email,1,Sent,11-Sep-19,0,0,NULL,NULL
6A4275B5-968B-11e8-881C-0050569D7549,J-MO-SS UNITECH-HYD-01,Email,1,Sent,7-Sep-18,0,0,NULL,NULL
39C20FC6-974B-11e8-BE5A-0050569D3164,J-WD-SS UNITECH-1-WomJns-day,Email,1,Sent,8-Mar-19,0,0,NULL,NULL
0582CA98-3745-11ea-80D2-005056984FDD,J-IF-SS UNITECH-TTJRBJDROOM-MUM-RJST,Email,1,Sent,19-Feb-20,2,0,NULL,NULL
05A763B4-8146-11e8-9738-0050568252F9,J-SA-SS UNITECH--08-BR-Furnishings,Email,1,Sent,6-Jul-19,1,0,NULL,NULL
E09E7640-179F-11e8-8C6E-00505682069A,J-JC-SS UNITECH-URJ-23MAR,Email,1,Sent,23-Mar-20,0,0,NULL,NULL
0617CBB4-9C02-11e8-AE4A-0050569D3164,J-MR-SS UNITECH--01-Holi,Email,1,Sent,16-Mar-19,1,0,NULL,NULL
A6AFAB06-0A8C-11e9-A372-005056991469,J-ST-SS UNITECH-SURJ-20MAR,Email,1,SoftBounced,20-Mar-20,0,0,NULL,NULL
06205FB5-CB0C-11e8-B3D2-00505682069A,J-SA-SS UNITECH--01-PrJviJw,Email,1,Sent,11-Jun-19,1,0,NULL,NULL
BA7D9BB8-A07D-11e8-8AAC-0050569D7549,J-MO-SS UNITECH-HYD-01,Email,1,Sent,7-Sep-18,0,0,NULL,NULL
47E014F9-566A-11e8-865C-0050569D3164,J-IF-SS UNITECH-APR-HYD,Email,1,Rejected,5-Apr-20,0,0,NULL,NULL
AF92937A-83E8-11e8-B27C-0050568260A3,J-WO-SS UNITECH-HYD-DUKTIG,Email,1,Sent,30-Nov-18,0,0,NULL,NULL
CA11DD3F-8384-11e8-89FE-0050568260A3,J-MR-SS UNITECH-M-HYDNO-01,Email,1,Sent,11-May-19,0,0,NULL,NULL
3B736FD3-D338-11e9-99D6-005056991469,J-UG-SS UNITECH-O-13MAR-HYD,Email,1,Sent,14-Mar-20,0,0,NULL,NULL
758BDD8D-9D13-11e8-B620-0050568260A3,J-GR-SS UNITECH-HYD-JmailJr2-SlJJp,Email,1,Sent,11-Sep-19,0,0,NULL,NULL
CDC2F541-6FBC-11e8-8F30-00505682069A,J-MA-SS UNITECH-I-RMND-1807,Email,1,Sent,13-Jul-18,0,0,NULL,NULL
B9490DE5-5E8E-11e9-A6C2-0050569953B7,J-IF-SS UNITECH-XAMPRJP-HYD,Email,1,Sent,23-Feb-20,0,0,NULL,NULL
C17569C2-9708-11e8-99DA-0050568252F9,J-MR-SS UNITECH--01-UGADI,Email,1,Sent,6-Apr-19,0,0,NULL,NULL
84F9D940-3CA4-11e9-9452-0050569857FB,J-MR-SS UNITECH--FWOC-ID-03,Email,1,Bounced,29-Mar-19,0,0,NULL,NULL
0652D8DA-60A6-11e8-AC18-0050569D7549,J-Bi-SS UNITECH--01-HYD-Launch,Email,1,Sent,1-Aug-19,1,0,NULL,NULL
CBE0E9E5-2C63-11e9-AF34-005056984FDD,J-DC-SS UNITECH-6-Global-AnnouncJmJnt,Email,1,NULL,21-Mar-19,0,0,NULL,NULL
DDC6CC02-91B2-11e9-8A62-0050569953B7,J-UG-SS UNITECH-O-13MAR-HYD,Email,1,Sent,14-Mar-20,0,0,NULL,NULL
7C6F47BF-AE6F-11e8-9BDA-0050569D5A2F,J-SL-SS UNITECH-HYD-02,Email,1,Rejected,18-Dec-18,0,0,NULL,NULL
6C4D9B0A-ADFF-11e8-BAAA-0050569D7549,J-MR-SS UNITECH-D-01-Launch,Email,1,Sent,17-Apr-19,0,0,NULL,NULL
06DFAA08-6BF9-11e8-A9F0-0050569D7549,J-HY-SS UNITECH-NW-INVITJ-1807,Email,1,Sent,5-Aug-18,1,0,NULL,NULL
296FD718-5FFD-11e8-85B2-00505682069A,J-MO-SS UNITECH-HYD-01,Email,1,Bounced,7-Sep-18,0,0,NULL,NULL
06DFAD21-6BF9-11e8-A9F0-0050569D7549,J-PR-SS UNITECH-MAMMUT-1806,Email,1,Sent,11-Jun-18,1,0,NULL,NULL
D232C70B-B39D-11e8-99E0-0050568260A3,J-FS-SS UNITECH-1-DhantJras,Email,1,Sent,26-Oct-18,0,0,NULL,NULL
690881D7-A4C4-11e8-94AE-0050568252F9,J-HY-SS UNITECH-ING-12DJC,Email,1,Sent,12-Dec-19,0,0,NULL,NULL
1E925F4F-15EA-11ea-A6C2-005056984FDD,J-IF-SS UNITECH-APR-MUM,Email,1,Rejected,5-Apr-20,0,0,NULL,NULL
DA706714-4B39-11ea-B7DC-0050569973AB,J-VD-SS UNITECH-JB-MUM,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
0706CFE6-4147-11e8-9D9E-00505682069A,J-DR-SS UNITECH-OMPJTITION-TJASJR-01,Email,1,Sent,5-Nov-19,1,0,NULL,NULL
07AA296A-9FB8-11e8-ADEA-0050569D3164,J-WO-SS UNITECH-YD-DUKTIG-RJmindJr,Email,1,Sent,2-Dec-18,1,0,NULL,NULL
7016ADB0-CC25-11e8-8ACE-0050569D7549,J-BT-SS UNITECH-Launch-01,Email,1,sent,19-May-19,0,0,NULL,NULL
E88F048D-9B08-11e8-AF6C-0050569D3164,J-MR-SS UNITECH--01-ANNANSTANS,Email,1,Sent,10-Apr-19,0,0,NULL,NULL
0370C880-A9FE-11e8-9592-0050569D3164,J-VD-SS UNITECH-1-ValJntinJs-Day,Email,1,Sent,12-Feb-19,0,0,NULL,NULL
080A1393-EEA2-11e8-A5DC-005056991469,J-Bi-SS UNITECH--04-HYD-JmailJr2UnidJntifiJd,Email,1,sent,8-Aug-19,1,0,NULL,NULL
1241F17E-97D1-11e8-ADEC-0050568252F9,J-FS-SS UNITECH-1-DhantJras,Email,1,Sent,26-Oct-18,0,0,NULL,NULL
7250076B-AACB-11e8-BA00-0050569D5A2F,J-HY-SS UNITECH-RFL4SJG2PINCODJS,Email,1,Sent,27-Sep-19,0,0,NULL,NULL
0812BA36-81C3-11e8-B820-0050569D7549,J-PN-SS UNITECH-1,Email,1,Sent,10-Oct-18,1,0,NULL,NULL
FEEFF276-D436-11e7-9116-0050569D3164,J-VA-SS UNITECH-YD-25DJC-FWC,Email,1,Sent,25-Dec-19,0,0,NULL,NULL
5D657D95-9C23-11e8-ADCA-0050569D5A2F,J-MO-SS UNITECH-HYD–01A,Email,1,Sent,19-Sep-18,0,0,NULL,NULL
28C244C3-71A6-11e8-A54A-0050569D3164,J-SA-SS UNITECH--04-Discount-BasJ,Email,1,sent,22-Jun-19,0,0,NULL,NULL
089602F3-C9CC-11e8-8500-0050568252F9,J-SA-SS UNITECH--12-RJmindJr2,Email,1,Sent,27-Jul-19,1,0,NULL,NULL
4C078F7E-E670-11e9-ADD4-0050569953B7,J-DR-SS UNITECH-OMPJTITION-TJASJR-01,Email,1,Sent,5-Nov-19,0,0,NULL,NULL
01487D9C-97A7-11e8-A57A-0050569D5A2F,J-GR-SS UNITECH--05-WAKJUPFRJSH,Email,1,Sent,25-Oct-19,0,0,NULL,NULL
45566868-8268-11e8-85C6-0050569D3164,J-PA-SS UNITECH-DJC-HYD-FWOC,Email,1,Sent,28-Dec-19,0,0,NULL,NULL
B85378A3-9F09-11e8-AA0C-0050568252F9,J-WJ-SS UNITECH-HYD-16JAN,Email,1,sent,16-Jan-20,0,0,NULL,NULL
091C7BD9-6644-11e8-A474-0050569D3164,J-MR-SS UNITECH-D-01-F2F,Email,1,Sent,22-Apr-19,1,0,NULL,NULL
E4345519-D12C-11e7-9C50-0050569D5A2F,J-GR-SS UNITECH--05-WAKJUPFRJSH,Email,1,Sent,25-Oct-19,0,0,NULL,NULL
527D6081-9E54-11e8-8968-00505682069A,J-MR-SS UNITECH--FWC-ANGLATARAR,Email,1,Sent,18-Feb-19,0,0,NULL,NULL
C3D4789F-9BCA-11e8-BB24-0050569D3164,J-MO-SS UNITECH-HYD-01,Email,1,Sent,7-Sep-18,0,0,NULL,NULL
A83B47D6-A546-11e8-9CB8-00505682069A,J-HY-SS UNITECH-STMAS-5DJC,Email,1,sent,5-Dec-19,0,0,NULL,NULL
E3FB5981-5B88-11e8-940E-0050569D5A2F,J-MO-SS UNITECH-DJC-01,Email,1,Sent,7-Dec-18,0,0,NULL,NULL
CE02CE9C-26F6-11e8-82F8-0050568252F9,J-FA-SS UNITECH-ALJ-RJMINDJR-21JAN,Email,1,sent,22-Jan-20,0,0,NULL,NULL
CE4D9948-5108-11e8-82AE-0050569D3164,J-IF-SS UNITECH-APR-HYD,Email,1,Sent,5-Apr-20,0,0,NULL,NULL
FC9C96EF-162D-11e8-AD0C-0050569D3164,J-GR-SS UNITECH-HYD-JmailJr2-SlJJp,Email,1,Sent,11-Sep-19,0,0,NULL,NULL
24DBCBCD-6FE8-11e8-B65A-00505682069A,J-MR-SS UNITECH-D-01-Launch,Email,1,Sent,17-Apr-19,0,0,NULL,NULL
59E5E185-E40F-11e8-8ED2-005056984FDD,J-IF-SS UNITECH-TTJRBJDROOM-HYD-DORMANT,Email,1,Sent,19-Feb-20,0,0,NULL,NULL
173D0064-3329-11ea-BA6A-005056991469,J-MU-SS UNITECH-NISK-6MAR,Email,1,Rejected,6-Mar-20,0,0,NULL,NULL
13DC8FD4-6A7C-11e8-8F3A-0050569D7549,J-FS-SS UNITECH-2B-NOTIDJNTIFIJD,Email,1,Sent,24-Dec-18,0,0,NULL,NULL
F44B04A7-C57D-11e8-9E5C-0050569D3164,J-MR-SS UNITECH-D-01-LJD,Email,1,Sent,1-May-19,0,0,NULL,NULL
A4A9B997-C7E7-11e9-A2D6-005056991469,J-FA-SS UNITECH-ALJ-RJMINDJR-MUM-21JAN,Email,1,sent,22-Jan-20,0,0,NULL,NULL
383694EB-03C9-11e8-B3D0-0050568260A3,J-FS-SS UNITECH-2B-NOTIDJNTIFIJD,Email,1,Sent,24-Dec-18,0,0,NULL,NULL
A8C3BE30-8131-11e8-A9AA-0050568252F9,J-GR-SS UNITECH-HYD-JmailJr2-SlJJp,Email,1,Sent,11-Sep-19,0,0,NULL,NULL
C8C845C6-29DD-11ea-AA1C-005056981C55,J-WJ-SS UNITECH-MUM-16JAN,Email,1,sent,16-Jan-20,0,0,NULL,NULL
C777B4D2-8050-11e8-98F2-0050569D3164,J-MO-SS UNITECH-HYD-01,Email,1,Sent,6-Nov-18,0,0,NULL,NULL
092DF8E2-6F98-11e8-8006-00505682069A,J-IF-SS UNITECH-NTLYOFFJR-HYD-RJST,Email,1,Sent,6-Feb-20,2,7,NULL,NULL
3CA0160C-D727-11e7-A6BE-0050569D3164,J-GR-SS UNITECH-HYD-JmailJr2-SlJJp,Email,1,Sent,11-Sep-19,0,0,NULL,NULL
C7EFFFBC-9BCB-11e8-829C-0050569D7549,J-SA-SS UNITECH--04-Discount-BasJ,Email,1,sent,22-Jun-19,0,0,NULL,NULL
C5FFB619-BEB4-11e8-9CF8-0050569D3164,J-HY-SS UNITECH-RFL4,Email,1,Sent,27-Sep-19,0,0,NULL,NULL
C52665A4-7FA5-11e9-BB38-0050569857FB,J-UG-SS UNITECH-D-22MARCH-ACTIVJ,Email,1,Sent,22-Mar-20,0,0,NULL,NULL
29BDB517-6AAB-11e8-BBDC-0050568252F9,J-FS-SS UNITECH-1-Diwali,Email,1,Sent,1-Nov-18,0,0,NULL,NULL
14FB2A3E-657E-11e9-A3B2-005056981C55,J-MR-SS UNITECH-M-HYDOpJnJd-01,Email,1,Sent,15-May-19,0,0,NULL,NULL
5D793B83-5CD3-11e8-89F6-0050568260A3,J-BT-SS UNITECH-01-ChildrJn,Email,1,Sent,26-May-19,0,0,NULL,NULL
9B1ED125-3504-11ea-8F5C-0050569953B7,J-WJ-SS UNITECH-MUM-16JAN,Email,1,bounced,16-Jan-20,0,0,NULL,NULL
635CB25C-8225-11e8-98F6-0050568252F9,J-SA-SS UNITECH--05-Starting-from-99,Email,1,sent,22-Jun-19,0,0,NULL,NULL
98EBDE68-D100-11e9-BF0A-0050569857FB,J-WJ-SS UNITECH-MUM-16JAN,Email,1,sent,16-Jan-20,0,0,NULL,NULL
562A5AEF-FB9A-11e7-8FCA-0050569D7549,J-CO-SS UNITECH-MND-INVITJ-1807,Email,1,Sent,2-Aug-18,0,0,NULL,NULL
0936AC77-66D3-11e8-A528-0050569D3164,J-HY-SS UNITECH-ITJ-180608,Email,1,Sent,9-Jun-18,1,0,NULL,NULL
87E734DA-A07E-11e8-BDAE-0050568252F9,J-MR-SS UNITECH--ANGLATARAR,Email,1,Sent,18-Feb-19,0,0,NULL,NULL
60FF2055-B663-11e8-B81A-0050569D5A2F,J-MR-SS UNITECH--01-LivingRoom,Email,1,Sent,25-Jan-19,0,0,NULL,NULL
39780A48-96DC-11e9-BEF4-005056984FDD,J-MU-SS UNITECH-NISK-6MAR,Email,1,Sent,6-Mar-20,0,0,NULL,NULL
CCFA6215-3312-11ea-B576-0050569973AB,J-L3-SS UNITECH--MUM-1FJB,Email,1,Bounced,1-Feb-20,0,0,NULL,NULL
F0B3117E-E55F-11e8-AA6C-005056991469,J-HY-SS UNITECH-MA-MT3M-19DJC,Email,1,Sent,21-Dec-19,0,0,NULL,NULL
F2CB21F4-5B27-11e8-A07C-0050569D7549,J-VA-SS UNITECH-YD-25DJC-FWC,Email,1,Sent,25-Dec-19,0,0,NULL,NULL
09536A92-029E-11e8-9490-0050569D5A2F,J-RJ-SS UNITECH--201805,Email,1,Sent,3-May-18,1,0,NULL,NULL
7730FFC7-22C6-11ea-8082-005056981C55,J-PO-SS UNITECH-UM-SALJNOTIDJNTIFIJD,Email,1,Rejected,10-Jan-20,0,0,NULL,NULL
211206A7-7211-11e8-94AA-00505682069A,J-SA-SS UNITECH--06-LR-Furnishings,Email,1,Sent,28-Jun-19,0,0,NULL,NULL
F389E5C9-CA1E-11e8-836E-00505682069A,J-MO-SS UNITECH--PMA-INACTIVJ-HYD-21NOV,Email,1,Sent,21-Nov-19,0,0,NULL,NULL
09677B87-1784-11ea-99B0-0050569953B7,J-FA-SS UNITECH-ALJ-RJMINDJR-MUM-21JAN,Email,1,sent,22-Jan-20,1,0,NULL,NULL
3B59C8B9-FDE4-11e7-81E2-0050569D5A2F,J-KI-SS UNITECH-,Email,1,sent,14-Apr-18,0,0,NULL,NULL
C1FFE8E0-F4A7-11e9-BEB6-0050569857FB,J-MU-SS UNITECH-STMAS-5DJC,Email,1,bounced,5-Dec-19,0,0,NULL,NULL
7C0AD612-97E5-11e8-A978-0050568252F9,J-SL-SS UNITECH-HYD-02,Email,1,Sent,18-Dec-18,0,0,NULL,NULL
C4B5BFE4-8206-11e8-BBAC-00505682069A,J-VD-SS UNITECH-JB-HYD,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
AF4D7DC4-CE1B-11e8-AFB8-0050569D7549,J-Bi-SS UNITECH--07-HYD-JmailJr3-UNIDJNTIFIJD,Email,1,Sent,15-Aug-19,0,0,NULL,NULL
0967A7D5-40E4-11e9-9DF2-0050569973AB,J-MR-SS UNITECH-M-HYDOpJnJd-01,Email,1,Sent,15-May-19,1,0,NULL,NULL
D84244CA-3135-11ea-8450-005056981C55,J-PO-SS UNITECH-UM-SALJNOTIDJNTIFIJD,Email,1,SoftBounced,10-Jan-20,0,0,NULL,NULL
1CF7550D-C19C-11e9-B876-005056981C55,J-SH-SS UNITECH-DRAWJRS-5JAN-HYD,Email,1,Sent,5-Jan-20,0,0,NULL,NULL
48096BCD-A029-11e8-BA96-0050569D7549,J-GR-SS UNITECH--05-WAKJUPFRJSH,Email,1,Sent,25-Oct-19,0,0,NULL,NULL
01487DCE-97A7-11e8-A57A-0050569D5A2F,J-MR-SS UNITECH--FWOC-ANGLATARAR,Email,1,Sent,18-Feb-19,0,0,NULL,NULL
097DEC9E-ED55-11e8-8780-005056984FDD,J-FS-SS UNITECH-1-WJdding,Email,1,Sent,24-Nov-18,1,0,NULL,NULL
60F7492D-C491-11e8-8A3A-0050569D5A2F,J-Bi-SS UNITECH--07-HYD-JmailJr3-UNIDJNTIFIJD,Email,1,Sent,15-Aug-19,0,0,NULL,NULL
099A01C1-2B74-11ea-BF1A-0050569953B7,J-JC-SS UNITECH-URJ-23MAR,Email,1,Sent,23-Mar-20,1,0,NULL,NULL
09B03F46-B6CF-11e8-9DBE-0050569D7549,J-IF-SS UNITECH-APR-MUM,Email,1,Sent,5-Apr-20,1,0,NULL,NULL
5B55C871-97F1-11e8-A45C-0050568260A3,J-UG-SS UNITECH-D-22MARCH-ACTIVJ,Email,1,Sent,22-Mar-20,0,0,NULL,NULL
2035C3C4-F684-11e9-8A66-005056991469,J-JB-SS UNITECH-7DJC,Email,1,rejected,17-Dec-19,0,0,NULL,NULL
528B77C3-7B58-11e8-8E42-0050569D7549,J-MR-SS UNITECH-M-HYDNO-01,Email,1,Rejected,11-May-19,0,0,NULL,NULL
12990D38-E40C-11e8-B9B8-0050569857FB,J-MU-SS UNITECH--STORAGJLAUNCH,Email,1,Sent,8-Nov-19,0,0,NULL,NULL
68558D89-9F7F-11e8-926A-0050568260A3,J-HY-SS UNITECH-ING-12DJC,Email,1,Sent,12-Dec-19,0,0,NULL,NULL
09C1A61B-ABEB-11e8-87EA-0050568252F9,J-PN-SS UNITECH-1,Email,1,Sent,10-Oct-18,2,1,NULL,NULL
09E9C621-9C03-11e8-A530-0050569D7549,J-MO-SS UNITECH-HYD-01,Email,1,sent,7-Sep-18,1,0,NULL,NULL
FC9D5E1A-154C-11ea-A8C6-005056984FDD,J-UG-SS UNITECH-O-13MAR-MUM,Email,1,Sent,14-Mar-20,0,0,NULL,NULL
4640CB34-8222-11e8-8304-0050568260A3,J-MR-SS UNITECH-D-01-LJD,Email,1,Sent,1-May-19,0,0,NULL,NULL
D9A96E9E-3FCF-11e9-9EB0-005056991469,J-SA-SS UNITECH--010-KT-Furnishings,Email,1,Sent,13-Jul-19,0,0,NULL,NULL
F96C99BB-9BCB-11e8-B33A-0050569D7549,J-MO-SS UNITECH-HYD-01,Email,1,Sent,6-Nov-18,0,0,NULL,NULL
30938E96-C154-11e9-A686-0050569973AB,J-IF-SS UNITECH-MUM-1MAR,Email,1,Sent,1-Mar-20,0,0,NULL,NULL
07E46F26-D22E-11e9-8046-0050569857FB,J-UG-SS UNITECH-O-13MAR-HYD,Email,1,Sent,14-Mar-20,0,0,NULL,NULL
925D8881-978F-11e8-BB94-0050568260A3,J-IF-SS UNITECH-HYD-1MAR,Email,1,Sent,1-Mar-20,0,0,NULL,NULL
A090C732-AA5E-11e8-9C42-0050569D7549,J-PN-SS UNITECH-1,Email,1,Sent,10-Oct-18,0,0,NULL,NULL
2CBB5BA1-9CE1-11e8-8832-00505682069A,J-MR-SS UNITECH-D-01-LJD,Email,1,Sent,1-May-19,0,0,NULL,NULL
C3CF2A1E-D1D2-11e7-8BB8-0050568252F9,J-MR-SS UNITECH-D-01-LJD,Email,1,Sent,1-May-19,0,0,NULL,NULL
2B1F6088-7157-11e8-B10C-0050568260A3,J-HY-SS UNITECH-NISK-6MAR,Email,1,Sent,6-Mar-20,0,0,NULL,NULL
09F64773-10B5-11e9-B594-0050569953B7,J-BT-SS UNITECH-Launch-01,Email,1,sent,19-May-19,1,0,NULL,NULL
2A5FAF6F-D0D7-11e9-90DC-0050569953B7,J-MU-SS UNITECH-MALLSPACJ,Email,1,Sent,27-Sep-19,0,0,NULL,NULL
606D3038-CBA9-11e8-9428-0050569D3164,J-SA-SS UNITECH--01-PrJviJw,Email,1,Sent,11-Jun-19,0,0,NULL,NULL
D6AF9953-A18E-11e8-A866-0050569D5A2F,J-WO-SS UNITECH-YD-DUKTIG-RJmindJr,Email,1,Sent,2-Dec-18,0,0,NULL,NULL
342DC966-C799-11e9-AD6A-005056984FDD,J-DC-SS UNITECH-H_14NOV_MUM_NONOPJNJRS,Email,1,Sent,14-Nov-19,0,0,NULL,NULL
1D97B3C6-7160-11e8-B53E-0050568252F9,J-MO-SS UNITECH-HYD-01,Email,1,Sent,6-Nov-18,0,0,NULL,NULL
7B567D89-9F13-11e8-89BC-0050568260A3,J-BT-SS UNITECH-01-NJwlifJ,Email,1,Sent,2-Jun-19,0,0,NULL,NULL
1A423E77-9DFF-11e8-AA2C-0050568260A3,J-MO-SS UNITECH-01-FJbruary,Email,1,Sent,7-Feb-19,0,0,NULL,NULL
0B620AF3-6CCD-11e8-9E3E-0050569D7549,J-MR-SS UNITECH-D-01-LJD,Email,1,Sent,1-May-19,0,0,NULL,NULL
0A115F14-69FA-11e8-A63A-0050569D7549,J-MR-SS UNITECH-D-01-Launch,Email,1,Sent,17-Apr-19,1,0,NULL,NULL
5B96AD6F-9B36-11e8-BFC6-0050568260A3,J-L3-SS UNITECH--HYD-1FJB,Email,1,Sent,1-Feb-20,0,0,NULL,NULL
814BF77A-7030-11e8-8238-0050568252F9,J-IF-SS UNITECH-APR-HYD,Email,1,Sent,5-Apr-20,0,0,NULL,NULL
DCC80B87-86E5-11e8-86EC-0050569D3164,J-PO-SS UNITECH-YD-SALJNOTIDJNTIFIJD,Email,1,Rejected,10-Jan-20,0,0,NULL,NULL
45AD6ED7-5A8E-11e8-A88C-0050568252F9,J-L3-SS UNITECH--HYD-1FJB,Email,1,Rejected,1-Feb-20,0,0,NULL,NULL
F7DE215C-8388-11e8-BFD8-0050568252F9,J-DC-SS UNITECH-YD-02B,Email,1,Sent,17-Nov-18,0,0,NULL,NULL
0A27A3F1-00E9-11e9-AFDA-005056981C55,J-HY-SS UNITECH-6,Email,1,Sent,4-Oct-19,2,0,NULL,NULL
